"langid","surface","auto","count","filename"
"cym&spa","la","la.N.SG","1","41"
"cym","la","unk","95","18,27"
"cym","lle","place.N.M.SG","102","1,3,4,5,6,7,8,9,11,12,14,18,19,21,22,23,24,25,26,28,30,31,32,34,36,37,38,39,42"
"cym","llythyron","letters.N.M.PL.NSTAN[or]correspond.V.1P.PAST.SPOKEN[or]correspond.V.1P.PAST.SPOKEN[or]correspond.V.3P.PAST.SPOKEN[or]correspond.V.3P.PAST.SPOKEN","2","2,35"
"cym","lot","lot.QUAN","253","2,3,4,5,6,7,8,9,11,12,14,15,16,18,19,21,22,24,25,26,28,29,30,31,32,33,34,35,36,37,39,41,42"
"cym","mae","be.V.3S.PRES","4471","1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","mam","mother.N.F.SG","213","1,2,3,4,5,6,7,8,10,11,12,14,15,18,19,20,21,22,23,24,25,26,29,30,31,33,34,37,38,39,42"
"cym","Mawrth","Tuesday.N.M.SG[or]Mars.N.M.SG[or]March.N.M.SG","6","9,26,37,41"
"cym","me","what.INT+NM","24","3,16,20,27"
"cym","neud","say.V.INFIN.SPOKEN+NM","196","8,11,15,18,25,30,31,37,39"
"cym","newydd","new.ADJ","90","2,5,6,7,8,9,10,11,14,16,18,20,22,23,24,26,30,31,32,34,35,36,38,39,42"
"cym","meddwl","think.V.INFIN","344","1,2,3,4,5,6,7,8,9,11,12,14,15,16,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","meddwl","thought.N.M.SG[or]think.V.2S.IMPER[or]think.V.3S.PRES[or]think.V.INFIN","8","3,20,26,30,37,41"
"spa","medio","middle.N.M.SG","3","9,11,15"
"cym","meddwl","thought.N.M.SG","2","23,42"
"cym","na","who_not.PRON.REL.NEG","22","2,6,9,11,12,20,21,23,30,31,34,35,38,39,42"
"cym&es","na","\N","1","1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","naethon","come.V.3P.PAST.SPOKEN+NM[or]do.V.3P.PAST.SPOKEN","1","37"
"spa","menos","less.ADV[or]except.PREP","4","18,20,38"
"cym","methon","fail.V.1P.PAST.SPOKEN[or]fail.V.3P.PAST.SPOKEN","2","35"
"cym","na","than.CONJ","37","2,3,4,6,7,8,11,12,19,23,28,29,30,31,32,34,35,37,39,41"
"cym","mi","I.PRON.1S","111","1,2,3,5,6,8,9,11,12,14,19,22,23,24,25,26,28,29,30,31,32,33,34,35,37,39,41,42"
"cym","mis","month.N.M.SG","130","1,2,3,4,5,6,7,8,12,14,19,20,21,22,23,24,26,28,29,30,31,32,34,35,37,38,42"
"spa","mi","my.ADJ.POSS.MF.1S.S","19","6,9,11,15,20,21,28,34,38"
"spa","ni","nor.CONJ","11","9,11,18,33,34,38"
"cym","mm","mm.IM","626","1,2,3,4,5,6,7,8,9,10,12,14,15,16,18,19,20,21,22,23,24,26,28,29,30,31,32,33,34,35,37,38,39,41,42"
"cym&es","mm","\N","142","1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,37,38,39,41,42"
"cym","mwy","more.ADJ.COMP","162","1,2,3,4,5,6,7,9,10,11,12,14,18,19,20,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,39,41,42"
"cym","nag","neg.PRT[or]than.CONJ","8","2,5,19,23,34,35"
"cym","neis","nice.ADJ","368","1,2,3,4,5,6,7,8,9,11,12,14,15,16,19,20,21,22,23,24,25,26,28,30,31,32,33,34,35,36,37,39,41,42"
"cym","nerth","strength.N.M.SG","2","11,37"
"cym","nes","nearer.ADJ.COMP[or]until.CONJ[or]come.V.1S.PAST.SPOKEN+NM","4","11,25,30,31"
"cym","ni","we.PRON.1P","1500","1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"cym&spa","o","go.SV.INFIN+SM","2","4"
"cym","o","he.PRON.M.3S.SPOKEN[or]from.PREP[or]of.PREP","215","2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,22,23,24,25,26,27,29,30,31,32,33,34,35,36,37,39,42"
"cym","o","of.PREP[or]he.PRON.M.3S.SPOKEN[or]from.PREP","1","18"
"cym&es","o","\N","28","1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","oedd","be.V.3S.IMPERF","2868","1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,28,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","oeddwn","be.V.1S.IMPERF","636","2,3,4,5,6,7,8,9,11,12,14,15,18,19,20,21,22,23,24,25,26,28,30,31,32,33,34,35,37,38,39,41,42"
"cym","oes","age.N.F.SG","4","8,24,33"
"cym","ofnadwy","terrible.ADJ","89","2,3,5,6,7,9,12,14,16,20,21,22,24,25,26,28,30,31,35,37,38,42"
"cym","meddwl","think.V.2S.IMPER","19","2,3,5,7,11,12,23,26,28,30,39,42"
"cym&es","oh","\N","502","1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","mi","aff.PRT","344","2,3,5,6,7,8,9,11,12,14,15,16,18,19,22,23,24,25,26,30,31,32,33,34,35,37,39,41,42"
"cym","mlynedd","years.N.F.PL+NM","23","3,7,11,24,28,30,32,35,42"
"cym","mor","as.ADJ","2","35"
"spa","muchos","many.PRON.M.PL[or]much.ADJ.M.PL","2","18"
"cym","mynd","go.V.INFIN","1579","1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","na","neg.PRT","1645","1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"spa","nada","swim.V.2S.IMPER","4","11,21,32"
"cym","neb","anyone.PRON","90","2,4,5,6,7,8,11,12,14,16,20,23,24,25,26,30,31,32,33,35,37,38,39,42"
"cym","nes","nearer.ADJ.COMP","54","3,5,7,9,11,12,14,15,18,22,24,25,26,30,31,32,35,37,39"
"cym","nesa","next.ADJ.SUP.SPOKEN","47","3,4,5,9,12,15,16,19,20,24,28,30,32,34,36,37,38,41,42"
"cym","nesa","next.ADJ.SUP.SPOKEN[or]approach.V.2S.IMPER[or]approach.V.3S.PRES","7","2,5,23,37,39,41"
"cym","no","yes.ADV.PAST+NM","73","9,16,18,20,21,27,32,33,38"
"cym","no","come.V.1S.PRES.SPOKEN+NM","1","16"
"cym","no","come.V.1S.PRES.SPOKEN+NM[or]yes.ADV.PAST+NM","58","16,20,27,38"
"cym","nos","night.N.F.SG","80","1,2,3,4,5,6,7,8,9,11,12,14,18,19,20,23,24,26,28,29,30,31,33,34,35,36,37,39,42"
"spa","o","or.CONJ","80","1,9,11,15,16,18,20,21,25,29,30,31,32,33,34,37,38,41,42"
"cym","o","of.PREP","1683","1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","oed","age.N.M.SG","96","2,3,4,6,7,8,11,12,14,16,19,20,22,23,24,26,30,31,32,33,35,37,39,41,42"
"cym","sâl","ill.ADJ","27","4,6,8,10,16,20,28,30,31,37,38"
"cym","pysgota","fish.V.INFIN","4","33,37"
"cym","ôl","track.N.M.SG[or]rear.ADJ","5","2,7,10,24,30"
"cym&spa","oh","oh.IM","621","1,2,3,4,6,7,8,9,10,12,14,16,18,19,20,21,22,23,24,26,27,28,29,32,34,35,36,38,41,42"
"cym","ond","but.CONJ","1424","1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","para","last.V.INFIN","4","7,24,26,34"
"cym","pan","when.CONJ","314","1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","radio","radio.N.M.SG","8","3,14,19,30,39"
"cym","para","pair.V.2S.IMPER[or]pair.V.3S.PRES[or]last.V.INFIN","26","27"
"spa","para","stall.V.23S.PRES","5","15,18,21,25,38"
"spa","para","stall.V.23S.PRES[or]for.PREP[or]stall.V.2S.IMPER","22","9,11,15,16,18,21,25,33,38"
"spa","para","stall.V.23S.PRES[or]stall.V.2S.IMPER","2","21"
"spa","para","stall.V.2S.IMPER","10","9,11,16,18,33,34,38"
"spa","parados","stall.V.M.PL.PASTPART","1","33"
"spa","para","for.PREP","56","1,5,9,11,15,18,20,21,25,32,33,34,38,41"
"spa","parece","seem.V.2S.IMPER","1","8"
"cym","pawb","everyone.PRON","89","1,2,3,5,6,8,11,12,14,16,19,20,22,23,24,25,26,28,31,33,34,35,36,37,38,39,41,42"
"cym","pero","unk","34","16,20,27"
"cym","reit","quite.ADV","74","2,5,6,7,8,11,12,14,18,21,22,23,24,25,26,31,32,33,35,36,37,39,41"
"cym","peswch","cough.V.INFIN","4","9,10,21"
"cym","rhwng","between.PREP","17","4,5,6,8,20,23,24,25,26,41,42"
"cym","planhigion","plants.N.M.PL","5","14,16,23,32,37"
"cym","rhyw","some.PREQ","79","2,4,6,7,8,10,11,14,16,20,21,25,29,30,31,35,36,37,41,42"
"spa","puede","might.V.23S.PRES[or]might.V.2S.IMPER","11","9,15,20,21,33,38"
"cym","pump","five.NUM","83","2,3,4,5,6,7,9,11,12,16,19,20,22,23,24,25,26,28,29,31,33,34,37,38,41,42"
"cym","sefyll","stand.V.INFIN","48","2,5,6,8,15,20,21,22,23,24,26,30,31,32,34,35,37,39,41,42"
"cym","si","rumour.N.M.SG","24","16,27"
"eng","so","so.ADV","1","1,14"
"cym","sí","unk","164","11,16,18,20,21,27,38,41"
"spa","son","be.V.23P.PRES","36","9,11,15,16,20,21,32,38"
"cym","os_gwelwch_yn_dda","unk","1","25"
"cym","paid","stop.V.2S.IMPER","65","2,4,5,7,10,11,12,19,25,28,30,31,32,33,34,35,38,39"
"spa","pan","bread.N.M.SG","20","9,11,18,21"
"spa","parados","unemployed.ADJ.M.PL","1","21"
"cym","perthyn","belong.V.2S.IMPER[or]belong.V.3S.PRES[or]belong.V.INFIN","2","24"
"cym","pethau","things.N.M.PL","175","1,2,3,4,5,6,7,8,9,10,11,12,14,18,19,20,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","plant","children.N.M.PL","196","2,3,4,5,6,7,8,9,10,11,12,14,16,19,20,21,22,23,24,25,26,28,30,31,32,34,36,38,39,41,42"
"cym","pobl","people.N.F.SG","100","1,2,3,5,6,7,8,9,11,12,14,15,16,18,19,20,21,22,23,24,26,28,29,30,31,32,33,34,37,38,41,42"
"cym","popeth","everything.N.M.SG","123","1,2,3,5,6,7,8,9,10,11,12,14,15,16,18,20,23,24,25,28,29,30,31,32,33,34,35,36,37,39,41,42"
"cym","por","unk","13","9,15,27"
"cym","pryd","when.INT[or]time.N.M.SG","41","2,4,6,7,9,12,14,16,19,20,21,23,25,26,28,29,30,37"
"cym","pryd","time.N.M.SG","6","2,5,24,37,42"
"cym","pwy","who.PRON","277","2,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,28,30,31,32,33,34,35,36,37,38,39,41,42"
"spa","que","that.PRON.REL","105","6,9,11,15,16,18,20,21,25,33,34,38,41,42"
"cym","qué","unk","9","16,20,27"
"spa","qué","what.INT","112","1,3,8,9,11,14,15,16,18,20,21,22,23,25,28,30,31,32,33,34,38,39"
"spa","resulta","result.V.2S.IMPER","1","21"
"cym","rhai","some.PRON","50","2,3,4,5,6,7,8,9,11,14,15,20,21,26,28,30,32,34,42"
"cym","rhai","some.PREQ","13","3,4,9,20,23,25,26,35,37"
"cym","rodd","gift.N.F.SG+SM[or]give.V.3S.PAST+SM","1","42"
"cym","roedd","be.V.3S.IMPERF.SPOKEN","78","2,3,6,8,11,12,15,16,20,22,23,26,28,32,34,35,37,41"
"cym","roid","give.V.0.IMPERF+SM","131","2,3,4,7,8,9,10,12,14,16,18,19,20,21,22,23,24,26,30,31,32,33,35,36,39,42"
"cym","ryw","some.PREQ+SM","270","2,3,5,6,7,8,9,10,14,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,37,39,41,42"
"cym","rywbeth","something.N.M.SG+SM","315","2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,28,30,31,32,33,34,35,36,37,38,39,41,42"
"spa","sabe","know.V.23S.PRES[or]know.V.2S.IMPER","2","9"
"cym","Sadwrn","Saturday.N.M.SG","49","4,7,8,9,14,20,21,22,23,24,26,28,29,42"
"spa","se","be.V.2P.IMPER.PRECLITIC","17","8,9,12,18,20,21,23,32,38"
"spa","se","to_him.PRON.INDIR.MF.23SP","2","15,34"
"spa","se","self.PRON.REFL.MF.23SP","132","1,3,5,9,11,14,15,16,18,20,21,23,25,28,32,33,34,38,41,42"
"spa","sé","know.V.1S.PRES","48","5,8,9,10,15,16,18,20,21,25,33,34,38"
"spa","sí","himself.PRON.PREP.MF.3S[or]yes.ADV","3","18,21"
"spa","sigue","follow.V.23S.PRES[or]follow.V.2S.IMPER","1","15"
"cym","tro","turn.V.2S.IMPER","8","5,12,29,30,31,32"
"cym","sôn","mention.V.INFIN","48","4,5,6,7,8,9,11,12,14,19,20,24,25,26,31,33,34,35,39,41,42"
"spa","tan","so.ADV","18","7,8,9,11,15,20,21,33,34,38"
"cym&spa","Trevelin","name","38","2,4,8,10,14,20,22,26,29,32,34,38"
"cym","tro","turn.N.M.SG","33","1,2,3,4,6,7,9,11,22,23,24,26,30,31,32,34,35,37,38,42"
"cym","teledu","television.N.M.SG[or]televise.V.INFIN","1","42"
"cym","te","tea.N.M.SG","23","1,2,3,8,18,21,22,24,31,39,41"
"cym","te","be.IM","90","1,2,3,4,7,8,9,10,11,12,14,16,18,21,22,24,25,27,28,30,34,35,37,39,41"
"cym","teulu","family.N.M.SG","107","1,2,3,4,5,6,7,8,9,10,11,12,14,18,19,20,21,22,24,25,26,28,30,34,35,36,37,38,41,42"
"spa","todas","everything.PRON.F.PL","2","21,41"
"cym","tu","side.N.M.SG","27","7,16,18,23,24,25,26,28,30,35,42"
"spa","todo","everything.PRON.M.SG","22","8,9,11,15,20,21,28,33,38"
"spa","tuya","of_yours.ADJ.POSS.MF.2S.F.S","1","21"
"spa","todos","everything.PRON.M.PL","5","9,21,33"
"spa","todo","everything.PRON.M.SG[or]all.ADJ.M.SG","17","9,11,15,18,20,21,25,32,38"
"cym","todo","unk","14","20,27"
"spa","todos","everything.PRON.M.PL[or]all.ADJ.M.PL","5","9,11,21,23,25"
"cym","tra","while.CONJ[or]very.ADV","4","4,5,25,31"
"spa","trabajo","work.V.1S.PRES","1","21"
"cym","voy","unk","4","20,27"
"cym","trafod","transaction.N.M.SG[or]discuss.V.INFIN","1","39"
"cym","Trelew","name","4","2,3,4,6,7,9,10,12,14,16,18,19,20,21,23,25,26,29,34,35,36,38,41,42"
"cym","um","um.IM","497","1,2,3,4,5,6,7,8,9,10,12,14,18,19,20,21,22,23,26,27,28,29,30,31,32,33,34,36,37,38,39,42"
"cym&spa","um","um.IM","163","1,2,3,4,5,6,7,8,9,10,12,14,18,19,20,21,22,23,26,27,28,29,30,31,32,33,34,36,37,38,39,42"
"cym&es","um","\N","77","1,2,3,4,5,6,7,8,9,10,11,12,14,15,18,19,20,21,22,23,25,26,27,28,29,30,31,32,33,34,36,37,38,39,42"
"spa","vale","cost.V.23S.PRES[or]cost.V.2S.IMPER","2","32,33"
"spa","ve","see.V.2S.IMPER[or]go.V.2S.IMPER","2","15,33"
"cym","wagodd","empty.V.3S.PAST+SM","1","24"
"cym","wel","well.IM","1039","1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","waith","work.N.M.SG+SM","34","3,7,9,11,16,19,20,22,24,28,30,31,33,34,36,39,42"
"cym","welais","see.V.1S.PAST+SM","95","2,7,18,20,22,23,24,30,31,34,42"
"cym&es","wel","\N","1","1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","wnes","do.V.1S.PAST.SPOKEN+SM","103","2,4,6,7,9,11,12,14,20,21,22,23,24,26,28,32,34,35,36,42"
"cym","wrth","by.PREP","159","2,3,5,6,7,8,9,10,11,12,14,15,18,19,20,22,23,24,25,26,30,31,32,33,34,35,36,37,39,41,42"
"spa","son","sound.N.M.SG","1","9"
"cym","sut","how.INT","157","1,2,3,4,5,6,7,8,9,10,11,12,14,15,18,19,21,22,23,25,26,28,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","sy","be.V.3SP.PRES.REL","357","3,4,5,6,7,8,9,10,11,12,14,16,18,19,20,21,22,23,24,26,28,30,32,33,34,35,36,37,38,39,41,42"
"cym","symudiad","movement.N.M.SG","1","32"
"cym","syrffedu","be_sick and tired of.V.INFIN","1","8"
"cym","ta","be.IM","27","2,5,7,14,19,23,25,28,30,31,33,34,39"
"cym","taith","journey.N.F.SG","7","7,12,14,16,33"
"cym","también","unk","8","27"
"cym","tan","until.PREP","51","4,6,7,12,14,19,22,23,26,27,29,30,31,32,33,34,35,37,38,39,42"
"spa","te","you.PRON.OBL.MF.2S","68","1,9,11,15,18,20,21,25,33,34,38,41"
"cym","ti","you.PRON.2S","1484","1,2,3,4,5,6,7,8,9,10,11,12,15,16,18,19,20,21,22,23,25,26,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"spa","toda","everything.PRON.F.SG[or]all.ADJ.F.SG","1","9"
"cym&spa","Trelew","name","87","2,3,4,6,7,9,10,12,14,16,18,19,20,21,23,25,26,29,34,35,36,38,41,42"
"cym","twristiaid","unk","7","9,16,26,32,37"
"cym","tŷ","house.N.M.SG","196","1,2,4,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,28,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","ugain","twenty.NUM","19","4,11,22,23,25,31,37,38,39,42"
"cym","un","one.NUM","635","1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"spa","una","one.PRON.F.SG","1","9"
"cym","unig","only.PREQ[or]lonely.ADJ","4","12,26,37,42"
"cym","veces","unk","2","27"
"cym","waith","time.N.F.SG+SM[or]work.N.M.SG+SM","14","5,11,21,22,26,37,38,41,42"
"cym","waith","time.N.F.SG+SM","21","1,3,6,7,14,22,26,28,31,32,37"
"cym","wedyn","afterwards.ADV","896","1,2,3,4,5,6,7,8,9,10,11,12,14,16,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","weld","see.V.INFIN+SM","149","2,3,4,5,6,7,8,9,11,12,14,15,16,18,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","wir","truth.N.M.SG+SM[or]true.ADJ+SM","72","2,3,4,5,6,8,10,11,14,22,23,24,28,32,34,35,38,39,41,42"
"cym","wir","truth.N.M.SG+SM","2","24,41"
"cym","wnaeson","do.V.3P.PRES.SPOKEN+SM","35","3,6,7,9,11,14,18,21,22"
"cym","wnaethon","do.V.3P.PAST.SPOKEN+SM","25","2,3,6,8,11,16,18,19,20,22,23,24,34,37,38,42"
"cym","wrthi","to_her.PREP+PRON.F.3S","55","6,7,11,14,18,19,21,22,24,30,31,34,35,36,39"
"cym","wythnos","week.N.F.SG","60","6,7,8,12,14,16,20,22,23,24,25,26,28,29,31,32,34,36,37,38,39,42"
"spa","y","and.CONJ","459","1,5,9,10,11,15,16,18,20,21,25,29,32,33,34,38,41,42"
"eng","y","unk","1","18"
"cym","ychydig","a_little.QUAN","117","2,3,4,5,6,7,8,9,11,12,14,20,22,23,24,25,26,31,32,34,35,36,37,39,41,42"
"cym","ydy","be.V.3S.PRES","570","2,3,4,5,6,7,8,9,10,11,12,14,16,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","ymarfer","exercise.N.F.SG","4","14,25"
"cym","ymlaen","forward.ADV","91","2,3,4,5,6,7,9,10,11,12,14,18,20,21,22,23,24,25,31,32,33,35,36,37,39,41,42"
"cym","yn","in.PREP","1877","1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","yn_doedd","wasn't_it.IM","20","2,8,11,12,22,24,30,32,42"
"cym","yndy","be.V.3S.PRES.EMPH","722","2,3,5,6,7,8,9,10,11,12,14,16,18,19,21,22,23,24,26,28,30,31,32,33,39,41,42"
"cym","yn_ôl","back.ADV","230","2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,28,30,31,32,33,34,35,36,37,39,41,42"
"cym","yr","that.PRON.REL","124","2,3,4,6,7,8,9,11,12,14,15,16,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,37,38,39,41,42"
"spa","a","to.PREP","318","7,8,9,10,11,15,16,18,20,21,25,28,29,32,33,34,38,39,41,42"
"cym","ac","and.CONJ","738","1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","ar_ôl","after.PREP","160","1,2,3,4,5,6,7,8,9,10,11,12,14,18,19,20,21,22,23,24,25,26,28,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","bethau","things.N.M.PL+SM","101","1,2,3,5,6,7,8,9,10,11,12,14,15,16,19,20,21,22,23,24,26,28,29,30,31,32,33,34,35,37,38,39,41,42"
"cym","bob","each.PREQ+SM","249","2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,28,30,31,32,33,34,35,36,37,38,39,42"
"cym","buodd","be.V.3S.PAST.NSTAN","13","2,6,7,14,18,22,23,32,34,35"
"cym","cant","hundred.N.M.SG","42","1,3,6,7,8,10,16,19,22,26,28,32,38,39,41,42"
"cym","chwaraeon","games.N.M.PL[or]play.V.1P.PAST.SPOKEN[or]play.V.3P.PAST.SPOKEN","1","11"
"cym","deithio","travel.V.INFIN+SM","5","28,35,37,38"
"cym","dod","come.V.INFIN","648","1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","ein","our.ADJ.POSS","88","2,3,5,6,7,9,11,12,14,15,16,19,20,22,23,24,26,30,31,34,35,37,39,41,42"
"cym","eto","again.ADV","73","1,3,4,5,6,7,8,9,11,12,14,15,18,19,21,22,23,24,25,26,28,29,30,31,32,34,35,37,38,39,42"
"cym","gen","with.PREP.SPOKEN","102","1,2,3,4,5,6,7,8,10,11,14,15,16,19,20,22,23,24,25,26,28,31,32,33,34,35,36,37,39,41,42"
"cym","gweithio","work.V.INFIN","127","1,2,3,4,5,6,7,8,9,10,11,12,14,15,18,20,22,23,24,25,26,28,30,31,32,33,35,37,38,39,41,42"
"cym","Gymraeg","Welsh.N.F.SG+SM","115","1,2,3,4,5,6,7,9,10,11,14,18,19,21,22,23,24,25,26,28,29,30,32,34,35,36,37,38,39,42"
"eng","oh","oh.IM","1","1,2,3,4,6,7,8,9,10,12,14,16,18,19,20,21,22,23,24,26,27,28,29,32,34,35,36,38,41,42"
"cym","oh","oh.IM","6","1,2,3,4,6,7,8,9,10,12,14,16,18,19,20,21,22,23,24,26,27,28,29,32,34,35,36,38,41,42"
"cym","rhoi","give.V.INFIN","42","5,6,7,11,14,15,18,19,20,24,28,30,31,32,33,34,42"
"cym","wedi","after.PREP","2017","1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,41,42"
"cym","wyt","be.V.2S.PRES","410","1,2,3,4,5,6,7,8,9,10,11,12,15,16,18,19,20,21,23,25,26,28,29,30,31,32,33,35,36,37,38,39,41,42"
"cym","ysgol","school.N.F.SG","303","1,2,3,5,6,7,8,9,10,11,12,14,16,18,19,20,21,22,23,24,25,26,28,29,30,31,33,34,35,37,38,39,41,42"
"cym&spa","Arwen","name","1","26"
"spa","asegurarse","secure.V.INFIN+SE[PRON.MF.3S]","1","32"
"spa","asistencia","assistance.N.F.SG","1","28"
"cym","atan","to_us.PREP+PRON.1P.SPOKEN","1","2"
"spa","atenderlos","attend.V.INFIN+LOS[PRON.M.3P]","2","9"
"cym&spa","Aurelia","name","1","28"
"cym","Awstralia","Australia.NAME.F.SG.PLACE","7","4,26"
"spa","ay","oh.IM","21","11,15,16,18,20,33,34,38,41"
"spa","ayudarme","help.V.INFIN+ME[PRON.MF.1S]","1","25"
"cym","baban","baby.N.M.SG","1","9"
"cym","bajar","unk","3","27"
"cym&spa","Barbara","name","2","8"
"spa","baratas","cheap.ADJ.F.PL","1","9"
"cym","barhad","continuation.N.M.SG+SM","1","14"
"spa","bastante","enough.ADJ.MF.SG","4","9,15,21,38"
"cym&es","Batagonia","\N","1","3,11"
"cym","bedwar_deg","forty.NUM+SM","2","11,25"
"spa","biblioteca","library.N.F.SG","1","24"
"spa","bicicletero","unk","1","18"
"cym","blackboard","unk","1","11"
"cym","blentyn","child.N.M.SG+SM","8","2,5,6,7,16,38,42"
"cym&spa","Blaenau_Ffestiniog","name","1","4"
"spa","blanco","white.N.M.SG","1","11"
"cym&es","Bryn","\N","3","2,12,31"
"cym","brynnwn","unk","1","32"
"cym","brysia","hurry.V.2S.IMPER","1","4"
"cym","buasai","be.V.3S.PLUPERF","8","3,11,37"
"cym","buena","unk","1","27"
"cym","buscar","unk","2","27"
"cym&spa","Buenos","name","2","3,26"
"cym&es","Buenos","\N","2","3,26,33"
"cym","ateb","answer.V.INFIN","19","2,8,11,20,24,25,30,42"
"cym","ati","to_her.PREP+PRON.F.3S","24","2,6,7,11,25,30,31,32,37,39"
"cym","arwain","lead.V.2S.IMPER[or]lead.V.3S.PRES[or]lead.V.INFIN","2","5,41"
"cym","atyn","to_them.PREP+PRON.3P.SPOKEN[or]attract.V.2S.IMPER[or]attract.V.3S.PRES","1","6"
"spa","aunque","though.CONJ","3","9,30,32"
"spa","averiguaba","unk","1","21"
"cym&spa","aw","aw.IM[or]gaw.N.SG+SM","24","3,9,19,20,28,34,38"
"cym","badell","unk","2","24"
"cym","baglu","trip.V.INFIN","1","21"
"cym&spa","Bahia_Blanca","name","3","2"
"spa","baja","lower.V.23S.PRES[or]drop.N.F.SG[or]below.ADJ.F.SG[or]lower.V.2S.IMPER","1","20"
"cym","bâr","pair.N.M.SG+SM","1","6"
"cym","band","band.N.M.SG","5","11"
"cym","bara","bread.N.M.SG[or]pair.V.3S.PRES+SM[or]last.V.INFIN+SM","14","9,11,12,18,19,22"
"cym","bas","bass.ADJ[or]shallow.ADJ","1","5"
"cym","basged","basket.N.F.SG","1","22"
"cym&es","Barbara","\N","7","8,15,31"
"cym","bastante","unk","5","27"
"cym","batrwm","pattern.N.M.SG+SM","1","6"
"cym","because","unk","1","2"
